1981	10	8	3.21	0.37	0.63	1.31	0.67	2.19	0.38	1.55	1.36	0	5.42
1981	10	9	5.6	0.36	0.42	0.22	1.21	21.92	0.27	0.77	1.59	0	0.62
1981	10	10	1.36	0.03	1.11	0.58	1.69	13.2	0.38	1.74	0.1	0.44	0.17
1981	10	11	1.45	0.06	1.91	0.2	1.4	4.18	0.21	1.86	0.23	0	0.59
1981	10	12	2.96	0.72	2.09	0.16	3.52	0.32	0.16	1.55	0.21	0	0.33
1981	10	13	23.96	0.92	1.63	0	2.55	0.26	1.53	0.86	1.64	0	0.68
1981	10	14	6.42	0.32	2.6	0	3.91	0.32	1.04	0.24	0.9	0	0.49
1981	10	15	1.05	0.42	1.07	0.29	1.13	2.12	0.38	0.31	0.19	0	4.45
1981	10	16	0.52	0.24	1.2	0.07	0.42	0.91	0.87	2.32	0.3	1.36	0.57
1981	10	17	0.73	2.02	0.92	0.97	0.11	2.68	0.21	19.09	0.37	2.66	1.90
1981	10	18	1.29	0.44	1.65	2.07	0.15	2.4	1.23	10.94	0.26	4.09	1.84
1981	10	19	0.8	0.38	0.75	0.05	0.34	1.05	2.79	1.17	0	5.52	0.87
1981	10	20	0.42	0.3	1.4	1.03	0.59	6.11	1.37	0.55	0.59	1.12	4.83
1981	10	21	1.13	0.08	1.31	0.43	1.43	1.29	0.65	0.77	7.78	2.92	0.84
1981	10	22	2.9	0.15	0.2	0.72	2.79	0.77	0.72	1.39	3.72	4.31	0.22
1981	10	23	6.39	0.46	0.05	0.24	3.77	6.62	0.47	1.35	2.42	5.14	0.27
1981	10	24	7.03	0.45	0.2	0.92	0.38	3.13	0.33	1.01	1.49	5.7	0.09
1981	10	25	2.56	0.18	0.38	0.36	0.86	3.23	0.38	0.31	1.06	6.84	2.23
1981	10	26	4.33	0.51	0.38	0.37	0.38	4.15	0.59	0.39	0.54	2.59	0.57
